,X1,X2,X3,Y1,Y2,Y3,V1,V2,V3,alpha,lon,lat,scalarproduct_XY,sun,cluster,id_int,J00,J45,J90,J135,A00,A45,A90,A135
14,-0.5736222833866461,0.5670919879358551,0.5910703454084381,0.658065574961385,-0.11063648356804984,0.7447880688856653,-0.5498406359987309,0.26828505434898026,-0.7910110015780286,2.9445450982187213,2.3619191701388864,0.6323851478751054,0.0,-4.541427612304673,0.0,2.0,0.0,0.67,1.0,0.33,2.9445450982187213,2.159146934821273,1.3737487714238248,0.5883506080263765
15,-0.573005422940983,0.5664821500224031,0.5922522764719615,-0.5855005645705177,-0.7886130709585762,0.18782575223032796,-0.10463739563188612,-0.7673081854699311,0.6326840949053626,0.6677629425182585,2.3619191701388864,0.6338512244467807,0.0,-4.550361633300781,0.0,2.0,0.33,0.0,0.67,1.0,0.6677629425182585,0.1176352208791898,0.9030333842766382,1.6884315476740863
16,-0.575416957108465,0.5662706322205904,0.5901126134531678,-0.8046069335837247,-0.5213193215755769,-0.28431293917262346,-0.33735779242507513,-0.8216276912998439,0.4594754147714199,0.9653416332465135,2.364205551458999,0.6311983239837493,0.0,-4.598663330078125,0.0,2.0,1.0,0.67,0.33,1.0,0.9653416332465135,0.17994346984906517,0.6054546935483831,1.3908528569458314
17,-0.5720653727524275,0.5674314498786663,0.5922522764719615,0.6089675192500575,-0.1898794980947253,0.770132674739701,-0.5205110510055198,0.3068899240580216,-0.7967978540965024,2.992366949281056,2.360261107349492,0.6338512244467807,0.0,-4.503707885742202,0.0,2.0,0.33,1.0,1.0,0.67,2.992366949281056,2.206968785883608,1.4215706224861595,0.6361724590887113
18,-0.5721158280124828,0.5686117534103045,0.5910703454084381,-0.7281587961231193,-0.6837955041489121,-0.04699442662981304,-0.2251000922273324,-0.8018512004230544,0.5535021236267783,0.8145451299478205,2.359266269675855,0.6323851478751054,-0.0,-4.467529296875,0.0,2.0,0.33,0.0,0.67,1.0,0.8145451299478205,0.029146966550372223,0.7562511968470761,1.5416493602445245
19,-0.5617547278481352,0.5792811591446418,0.5906479191534562,0.46552851283065183,-0.36885022251817956,0.8045077483094686,-0.4386872509495272,0.3967310247076324,-0.8063237500463313,3.1028463228902305,2.340835592774795,0.6318615490995072,0.0,-3.946769714355483,0.0,2.0,0.0,1.0,1.0,0.67,3.1028463228902305,2.3174481594927823,1.5320499960953338,0.7466518326978855
20,-0.561673867188794,0.5788135872243695,0.5911829650468983,0.23279271610291527,-0.5751131408168134,0.7842527823280244,0.32449595227773287,-0.5031763069080951,0.8009469277809221,0.11780972450961724,2.341167205332674,0.632524774215265,0.0,-3.9595565795898438,0.0,2.0,0.33,0.67,1.0,0.67,0.11780972450961724,0.667588438887831,1.4529866022852793,2.238384765682728
21,-0.5606796845565202,0.5798914882151235,0.5910703454084381,0.6459276947085553,-0.14032778433068194,0.7503902492392428,-0.5378461482634252,0.2876868102354778,-0.7924378966295932,2.9537953219490025,2.3393520629105997,0.6323851478751054,-0.0,-3.9079818725585938,0.0,2.0,0.0,0.67,1.0,0.33,2.9537953219490025,2.1683971585515542,1.382998995154106,0.5976008317566577
22,-0.5609694115921952,0.5798265095096806,0.5908591525293709,0.20551283259996841,-0.5938545459712435,0.7778825450323626,0.3109722446681995,-0.5138730803765241,0.799519055626796,0.13421582047704936,2.3396662221759583,0.6321233484873063,0.0,-3.9153976440429545,0.0,2.0,0.0,0.33,1.0,1.0,0.13421582047704936,0.6511823429203989,1.4365805063178472,2.2219786697152957
23,-0.5716510200332383,0.5658933414620729,0.5941210629020386,0.6096592260721557,-0.19165026832436233,0.7691461517269003,-0.5216873544155014,0.30820611728102676,-0.7955195117113779,2.993065230118875,2.3612559450231285,0.6361725123519332,0.0,-4.546409606933594,0.0,2.0,0.0,0.67,1.0,0.33,2.993065230118875,2.207667066721427,1.4222689033239784,0.6368707399265301
